memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, power.draw [W], power.limit [W], name, pci.bus_id, compute_mode, fan.speed [%], pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], uuid
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.99 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.56 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.74 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 57.77 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 8 %, 1 %, 42, 87.08 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 21 %, 3 %, 41, 81.28 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 31 %, 4 %, 39, 83.73 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 36 %, 4 %, 39, 77.44 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 68 %, 9 %, 44, 115.62 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 46 %, 7 %, 43, 108.30 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 59 %, 7 %, 41, 102.49 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 61 %, 7 %, 41, 120.32 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 43, 71.09 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.27 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.69 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 68.60 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 70.74 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.32 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.66 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 68.50 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.89 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 57.99 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.90 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.74 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 65 %, 9 %, 43, 126.87 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 49 %, 6 %, 42, 94.04 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1530 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 55 %, 6 %, 40, 108.16 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 52 %, 6 %, 40, 98.15 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 65 %, 9 %, 44, 133.23 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 48 %, 7 %, 43, 120.88 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 57 %, 7 %, 41, 98.88 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 56 %, 7 %, 41, 104.53 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 4 %, 0 %, 43, 70.79 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.40 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 3 %, 0 %, 40, 69.66 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 3 %, 0 %, 40, 68.56 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 66.91 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.45 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.96 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 68.50 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.99 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.64 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 65 %, 9 %, 43, 126.02 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 47 %, 7 %, 43, 105.92 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 59 %, 7 %, 40, 99.02 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 62 %, 7 %, 40, 129.34 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 61 %, 8 %, 43, 72.06 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 46 %, 6 %, 43, 71.74 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 46 %, 6 %, 40, 70.24 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 46 %, 5 %, 40, 68.80 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 71.09 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.65 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.91 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 68.75 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.90 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.99 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.90 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.64 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 57.99 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 36 %, 4 %, 42, 66.08 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 84.50 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 86.05 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 2 %, 0 %, 39, 79.36 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 68 %, 9 %, 44, 101.53 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 53 %, 7 %, 43, 90.52 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 58 %, 7 %, 41, 110.82 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 61 %, 7 %, 41, 87.72 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 43, 71.28 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.91 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.69 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 68.95 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 43, 70.99 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 42, 71.81 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.91 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 40, 69.09 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 60.16 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.99 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 0 %, 0 %, 42, 59.92 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 41, 59.89 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 59.32 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 0 %, 0 %, 39, 58.02 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 70 %, 9 %, 43, 117.06 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 51 %, 7 %, 42, 88.84 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
46080 MiB, 4847 MiB, 40709 MiB, 56 %, 7 %, 40, 88.63 W, 250.00 W, Quadro RTX 8000, 00000000:86:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-85ff40d9-2e09-5dfa-8b20-03c3c057b36f
46080 MiB, 4847 MiB, 40709 MiB, 60 %, 8 %, 40, 132.18 W, 250.00 W, Quadro RTX 8000, 00000000:D8:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-387903b2-9038-af0a-c0f4-b2b795abc1ca
46080 MiB, 5103 MiB, 40453 MiB, 66 %, 9 %, 44, 109.18 W, 250.00 W, Quadro RTX 8000, 00000000:06:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-93b9facf-f6ac-5bfa-0677-aafebb5728b6
46080 MiB, 4847 MiB, 40709 MiB, 43 %, 7 %, 43, 123.36 W, 250.00 W, Quadro RTX 8000, 00000000:2F:00.0, Default, [N/A], P0, 1620 MHz, 6500 MHz, GPU-51a7971b-42d2-21bc-5ded-9005041ec508
